business_id,name,address,city,state,type,statut,date_statut,latitude,longitude,x,y,gps
107309,BOUTIQUE DE THE STARCHAT,1811   Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20200330,45.493607,-73.579501,298586.26,5039301.25,"45.4936854,-73.5797029"
107310,FAMILIPRIX,4156   Rue Wellington ,Verdun,"Québec, Canada",Magasin à rayons,Ouvert,20131119,45.462094,-73.567072,299554.8,5035798.32,"45.4621384,-73.5669248"
107311,CAFE DEPOT,150  PO 756 Rue Sainte-Catherine Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20160620,45.507937,-73.565506,299681.38,5040892.75,
107312,SUKIYAKI,2305  5214 Chemin Rockland ,Mont-Royal,"Québec, Canada",Restaurant,Fermé,20181219,45.526334,-73.647619,293268.88,5042945.78,"45.5209845,-73.6294087"
107323,RESTAURANT TAOUK EXPRESS,1954   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140227,45.544384,-73.595495,297342.87,5044945.57,"45.5443639,-73.5952641"
107324,MINATO,4260   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant mets pour emporter,Fermé,20161212,45.563939,-73.578534,298669.51,5047117.32,"45.5639451,-73.578264"
107343,SUSHI OSAKAKIM EXPRESS,3237  3085 Boulevard Sources ,Dollard-des-Ormeaux,"Québec, Canada",Restaurant,Fermé,20150904,45.482842,-73.795542,281696.29,5038144.34,"45.5071029,-73.820459"
107346,LA CAFETERIA (COOP B DE B),10500   Avenue Bois-de-Boulogne ,Montréal,"Québec, Canada",Cafétéria institution d'enseignement,Ouvert,20170911,45.536966,-73.674925,291138.52,5044131.63,"50.6388479,1.5849444"
107375,GARDERIE MINI TRESORS,8172   Boulevard Champlain ,LaSalle,"Québec, Canada",Garderie,Ouvert,20131218,45.426321,-73.613052,295953.47,5031826.95,"45.4257348,-73.6122308"
107376,GARDERIE CENTRE SOLEIL,7652   Rue Centrale ,LaSalle,"Québec, Canada",Garderie,Ouvert,20131202,45.431104,-73.597865,297142.52,5032356.87,"45.4311249,-73.5975484"
107377,GARDERIE EDUCATIVE AU ROYAUME DES PETITS AMIS II,2200   Rue Jean-Talon Est,Montréal,"Québec, Canada",Garderie,Fermé,20200811,45.550846,-73.604484,296641.91,5045664.55,"45.5509427,-73.6038862"
107378,GARDERIE SAINT-LOUIS DE FRANCE,750   Rue Roy Est,Montréal,"Québec, Canada",Garderie,Fermé changement d'exploitant,20180711,45.520569,-73.571361,299225.15,5042296.95,"45.5205703,-73.5709203"
107379,ACADEMIE PRESCOLAIRE SAINT-LOUIS DE FRANCE,3760   Rue Saint-Hubert ,Montréal,"Québec, Canada",Garderie,Fermé changement d'exploitant,20191015,45.520889,-73.570773,299271.15,5042332.47,"45.5206437,-73.5708605"
107380,GARDERIE LES CALINOUS D'ALLARD,3365   Rue Allard ,Montréal,"Québec, Canada",Garderie,Ouvert,20140610,45.44947,-73.602723,296764.97,5034398.39,"45.4496479,-73.6027074"
107381,RESTAURANT PIZZA PIZZA,7745   Boulevard Newman ,LaSalle,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20141002,45.43753,-73.624413,295066.38,5033073.94,"45.4382776,-73.6245219"
107382,CENTRE EDUCATIF HERITAGE,4695   Rue Alexander ,Pierrefonds,"Québec, Canada",Garderie,Fermé,20220405,45.504205,-73.778704,283020.87,5040513.72,"45.5040495,-73.778077"
107383,LE CORBEAU ET LE RENARD GARDERIE EDUCATIVE,60   Rue Port-Royal Est,Montréal,"Québec, Canada",Garderie,Ouvert,20140715,45.546856,-73.656794,292556.7,5045227.74,
107399,CENTRE BOUDDHIQUE HUYEN KHONG,1292   Boulevard Rosemont ,Montréal,"Québec, Canada",Cafétéria,Ouvert,20131203,45.536751,-73.593314,297512.2,5044097.11,"45.5366161,-73.5930294"
107400,BOULANGERIE VASCONIA,4800   Rue Saint-Denis ,Montréal,"Québec, Canada",Boulangerie,Fermé changement d'exploitant,20181121,45.525297,-73.58585,298093.79,5042823.5,"45.5252718,-73.5862498"
107402,BOUTIQUE DU BIODOME,4777   Avenue Pierre-De Coubertin ,Montréal,"Québec, Canada",Épicerie,Ouvert,20131203,45.560011,-73.547609,301083.29,5046678.79,"45.5596817,-73.5495704"
107413,ONO SUSHI,9100   Rue Lajeunesse ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20170821,45.548573,-73.645369,293449.17,5045416.89,"45.5484099,-73.645282"
107410,LE DINER FRUNCHROOM,1425  162 Boulevard René-Lévesque Ouest,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20140220,45.495214,-73.573775,299033.97,5039479.48,"46.8037029,-71.2278403"
107412,THAI ZONE,405  B Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150211,45.517005,-73.567414,299533.19,5041900.61,"45.6103081,-73.5270039"
107415,PIZZA PIZZA,1000   Boulevard Décarie ,St-Laurent,"Québec, Canada",Restaurant,Ouvert,20131204,45.514117,-73.682665,290528.26,5041593.67,"45.5138765,-73.6827123"
107420,COQ DE L'EST,8803   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20140715,45.602583,-73.519176,303304.14,5051409.02,"45.6026866,-73.5195649"
107449,VENTREX  (AIR CANADA LOCAL 1.04),7373   Chemin Côte-Vertu ,Dorval,"Québec, Canada",Distributrice automatique,Fermé,20200803,,,,,
107488,NOLANA PIZZERIA,444   Rue McGill ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20161031,45.500577,-73.558315,300242.74,5040074.45,"45.5002946,-73.5584442"
107489,PATISSERIE LA LEGENDE,68   Rue De La Gauchetière Ouest,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20140826,45.507357,-73.560521,300070.9,5040827.98,"45.5073479,-73.5602572"
107490,GREEN TRAITEUR ET CAFE,443   Avenue Viger Ouest,Montréal,"Québec, Canada",Traiteur,Fermé changement d'exploitant,20190215,45.502771,-73.562531,299913.46,5040318.49,"45.5027127,-73.5628686"
107491,SS-FRUTAS IMPORTS INC.,550   Rue Wright ,St-Laurent,"Québec, Canada",Entrepôt de produits mixtes,Fermé,20240819,45.528986,-73.660207,292286.21,5043242.35,"45.5288451,-73.6612022"
107493,EPICERIE A LAM KEE,1065   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Boucherie,Fermé changement d'exploitant,20200805,45.508299,-73.560412,300079.5,5040932.74,"45.5083715,-73.5603289"
107494,RESTAURANT LAHORE KARAHI,14329   Boulevard Pierrefonds ,Pierrefonds,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20170215,45.491707,-73.852194,277271.92,5039147.38,"45.4912268,-73.8536534"
107497,CAFE DEPOT,500   Boulevard René-Lévesque Ouest,Montréal,"Québec, Canada",Restaurant,Fermé,20151016,45.503158,-73.566251,299622.74,5040361.77,"45.503081,-73.5658806"
107498,JEFF DE BRUGES,1500  B041 Avenue McGill College ,Montréal,"Québec, Canada",Confiserie/chocolaterie,Fermé,20201211,45.501934,-73.571189,299236.76,5040226.05,"45.503205,-73.5738227"
107499,TABAGIE SCOTIA,1002  39 Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Épicerie,Fermé,20210125,45.502714,-73.57569,298885.07,5040313.0,"45.4613581,-73.6334389"
108611,FROMAGERIE MARCHE MAISONNEUVE (EVS),4445  2 Rue Ontario Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20191018,45.55415,-73.538739,301775.41,5046027.16,"45.5505228,-73.5410819"
108625,MULTI-FERME (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Ouvert,20250408,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108627,"COTEMIEL, FERME APICOLE",827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181022,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108629,CREPERIE DU VILLAGE,14530   Rue Notre-Dame Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20150330,45.675013,-73.492961,305348.38,5059458.26,"45.6745264,-73.4925178"
108630,CREMERIE LE TROPIQUE (EVS),1575   Boulevard Saint-Jean-Baptiste ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20191022,45.642602,-73.506176,304318.57,5055856.26,"45.6427806,-73.5060293"
108631,"LA CDC DE LA POINTE, REGION EST DE MONTREAL",827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181022,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108632,EXPRESS DELI ED #430,4545  430 Avenue Pierre-De Coubertin ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20160330,45.558,-73.548931,300979.96,5046455.4,"48.8177499,2.3441335"
108633,FIFA (EVS),827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20250411,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108634,CUISINE 300,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181019,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108638,RESTAURANT IL CENTRO,252   Chemin Bord-du-Lac-Lakeshore ,Pointe-Claire,"Québec, Canada",Restaurant,Fermé,20150727,45.429686,-73.823425,279492.84,5032245.54,"45.428234,-73.834062"
108639,LAS AMERICAS,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20150330,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108640,ROMEO ELIAS,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181023,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108641,PATISSERIE CASA BLANCA,4358   Rue Charleroi ,Montréal-Nord,"Québec, Canada",Pâtisserie/Boulangerie,Fermé changement d'exploitant,20150216,45.594437,-73.635985,294190.5,5050512.52,
108642,PATISSERIE CASA BLANCA (EVS),4358   Rue Charleroi ,Montréal-Nord,"Québec, Canada",Événements spéciaux,Fermé,20140909,45.594437,-73.635985,294190.5,5050512.52,
108645,JULIO SIFUENTES,5502   Rue Desmarteau ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.609775,-73.536184,301977.74,5052208.74,"45.6095811,-73.5361749"
108644,RESTAURANT CHICHO'S,6580   Boulevard Saint-Laurent ,Montréal,"Québec, Canada",Événements spéciaux,Fermé changement d'exploitant,20160419,45.531477,-73.611278,296108.41,5043512.72,"45.5405911,-73.6368612"
108646,CEVICHE BOSS,6935   Rue Saint-Denis ,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20170519,45.536913,-73.611426,296097.69,5044116.91,"45.537186,-73.6114551"
108650,KAFEKAZ,8960   Rue Sherbrooke Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé,20141215,45.607157,-73.528595,302569.51,5051917.57,"45.6067889,-73.5284252"
108651,STATION SERVICE SHELL,7505   Boulevard Langelier ,St-Léonard,"Québec, Canada",Magasin à rayons,Fermé changement d'exploitant,20141003,45.592009,-73.574791,298964.61,5050236.49,"45.5922402,-73.5745262"
108653,BRULERIE FLEURY,2470   Rue Fleury Est,Montréal,"Québec, Canada",Épicerie avec préparation,Ouvert,20140708,45.575236,-73.647742,293269.29,5048380.3,"45.5751036,-73.6475696"
108655,EURO-POLONIA,1256   Avenue Dollard ,LaSalle,"Québec, Canada",Local de préparation,Fermé changement d'exploitant,20150724,45.426011,-73.625437,294984.25,5031793.92,"45.425453,-73.6257516"
108657,STATION FRAICHEUR,339  339 Chemin La Ronde ,Montréal,"Québec, Canada",Casse-croûte,Fermé,20180712,45.521456,-73.534724,302087.37,5042393.7,"44.7156301,-0.3909094"
108658,HOTEL ST JAMES (CAFETERIA),355   Rue Saint-Jacques ,Montréal,"Québec, Canada",Casse-croûte,Fermé changement d'exploitant,20151030,45.502629,-73.55936,300161.25,5040302.53,"45.5026781,-73.5595804"
108662,SODI,8529   Boulevard Pie-IX ,Montréal,"Québec, Canada",Magasin à rayons,Ouvert,20140711,45.575183,-73.610761,296155.56,5048369.82,"45.575484,-73.6108523"
108664,CASSE-CROUTE MONT-CARMEL,3858   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Événements spéciaux,Fermé,20170519,,,,,"45.5928091,-73.6445346"
108665,USA BAR,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181018,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108666,FESTIVAL RASIN HAITIEN,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20140903,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108667,REST. BASE BALL MINEUR,827   Boulevard Crémazie Est,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20181018,45.549416,-73.634974,294260.97,5045509.13,"45.5495997,-73.6352138"
108668,YE OLD ORCHARD (EVS),20   Rue Prince-Arthur Ouest,Montréal,"Québec, Canada",Événements spéciaux,Fermé,20191018,45.513567,-73.572804,299111.75,5041518.97,"45.5134917,-73.5727179"
108670,REVES ASSAISONNES (EVS),5205   Rue Angers ,Montréal,"Québec, Canada",Événements spéciaux,Fermé changement d'exploitant,20170526,45.46594,-73.584294,298208.41,5036227.03,"45.4659113,-73.5846046"
108671,COQ DE L'EST 2012,8803   Rue Hochelaga ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150831,45.602583,-73.519176,303304.14,5051409.02,"45.6026866,-73.5195649"
107403,CHEF GURU G,762   Rue Jean-Talon Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20141105,45.526629,-73.624455,295078.38,5042975.54,"45.5265383,-73.6242629"
107404,PIZZA PIZZA,5508   Rue Sherbrooke Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20180709,45.472427,-73.612193,296027.84,5036950.54,"45.4722596,-73.61204"
107409,GARDERIE D'ENFANTS RUE DUROCHER INC.,1040   Avenue Van Horne ,Outremont,"Québec, Canada",Garderie,Ouvert,20131204,45.524522,-73.611294,296106.11,5042739.82,"45.5245161,-73.611077"
107414,PIZZERIA CASA NOVA,1263   Rue Bélanger ,Montréal,"Québec, Canada",Restaurant,Fermé,20170919,45.542556,-73.606975,296446.16,5044743.52,"45.5426394,-73.6070802"
107423,UNIVERS DU DOLLAR,3820   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Magasin à rayons,Fermé,20210816,,,,,"45.5923072,-73.6449658"
107424,BOULANGERIE ET PATISSERIE KUBERA,10553   Avenue Drapeau ,Montréal-Nord,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20140717,45.592323,-73.628441,294778.71,5050276.65,"45.5917335,-73.6272164"
107425,POISSONNERIE NILO,4316   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Poissonnerie,Fermé,20140630,,,,,"45.5979971,-73.6402587"
107426,GARDERIE LES PAPILLONS COLORES,10555   Boulevard Saint-Michel ,Montréal-Nord,"Québec, Canada",Garderie,Ouvert,20131206,45.581601,-73.646527,293365.46,5049087.47,"45.581682,-73.6462071"
107427,CAFE RESTAURANT L'OUDAYA,3155   Rue Fleury Est,Montréal-Nord,"Québec, Canada",Restaurant,Fermé,20150227,,,,,"45.5794176,-73.6445427"
107428,RESTAURANT CASA ANTILLAISE,10795   Boulevard Pie-IX ,Montréal-Nord,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20160617,45.590384,-73.636664,294136.77,5050062.24,"45.5904096,-73.6363574"
107429,CANTINE JULIE LAURENCELLE (FEW3857),11425   Avenue 61e ,Rivière-des-Prairies,"Québec, Canada",Cantine mobile,Fermé,20190611,45.645633,-73.553735,300611.47,5056194.52,"45.6457833,-73.5530844"
107430,RESTAURANT CASA MIA (CITE RIVE) 450,7095   Boulevard Gouin Est,Montréal,"Québec, Canada",Résidence de personnes âgées,Fermé changement d'exploitant,20200512,45.630476,-73.617439,295643.33,5054515.37,"45.6304919,-73.6176601"
107431,CANTINHO EXPRESS,5825   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Restaurant,Ouvert,20140715,,,,,"45.607302,-73.6194168"
107432,COUCHE-TARD 1997,6331   Boulevard Henri-Bourassa Est,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20181203,,,,,"45.6097128,-73.6122391"
107433,DEPANNEUR BONHEUR8,3226   Boulevard Gouin Est,Montréal-Nord,"Québec, Canada",Épicerie,Fermé changement d'exploitant,20151006,45.584647,-73.651756,292958.02,5049426.83,"45.5844151,-73.6516094"
107440,DEPANNEUR MA/7 JOURS,6343   Boulevard Robert ,St-Léonard,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20141126,45.596122,-73.58848,297897.04,5050694.59,"45.5962772,-73.5886674"
107441,RESTAURANT LE BEAUJOLAIS,1231   Montée Liesse ,St-Laurent,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20170529,45.48778,-73.723849,287302.4,5038675.07,"45.4873394,-73.7219346"
107442,DEPANNEUR ETS,6965   Rue Jarry Est,St-Léonard,"Québec, Canada",Épicerie,Ouvert,20141204,45.599488,-73.577419,298760.34,5051067.78,"45.5998338,-73.5777512"
107446,RESTAURANT LE SHINJI,1732   Rue Notre-Dame Ouest,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150326,45.48874,-73.568311,299460.41,5038759.6,"45.48869,-73.5681256"
107447,BAR LE RUFUS,1732   Rue Notre-Dame Ouest,Montréal,"Québec, Canada","Bar salon, taverne",Ouvert,20150326,45.48874,-73.568311,299460.41,5038759.6,"45.48869,-73.5681256"
107448,BISTRO CAFE NATHALIE,5320   Rue Bélanger ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20161108,45.577157,-73.576727,298811.97,5048586.05,"45.5770531,-73.5765021"
107450,MISS MAV,2645  15 Avenue Bennett ,Montréal,"Québec, Canada",Traiteur,Fermé,20141126,45.557987,-73.547867,301063.01,5046453.98,"45.5560436,-73.5416977"
107451,PIZZA PIROZ,3445   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20151126,45.543557,-73.545765,301226.23,5044850.22,"45.543576,-73.5459261"
107453,LE ROI DE L'ONTARIO 2,3991   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Fermé,20170823,45.549304,-73.541872,301530.54,5045488.7,"45.5493817,-73.5420467"
107454,RESTAURANT NOCHE Y DIA,2534   Rue Beaubien Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150210,45.549426,-73.591164,297681.75,5045505.51,"45.5493495,-73.5910451"
107455,SUISEN SUSHI,2641   Rue Masson ,Montréal,"Québec, Canada",Restaurant,Ouvert,20140618,45.54574,-73.576317,298840.6,5045094.59,"45.5457472,-73.5764759"
107456,TABAGIE VARIETES RANGER,6476   Avenue 1re ,Montréal,"Québec, Canada",Épicerie,Ouvert,20140109,45.550178,-73.590035,297770.01,5045588.94,"45.5501496,-73.5903407"
107457,POPOTE ROULANTE DE SAINT-MICHEL,4121   Rue 42e ,Montréal,"Québec, Canada",Organisme d'aide alimentaire,Ouvert,20181113,45.578817,-73.618641,295541.12,5048774.58,"45.579201,-73.618553"
107458,BOUCHERIE ET GRILLADES ATLAS,1905   Boulevard Henri-Bourassa Est,Montréal,"Québec, Canada",Boucherie-épicerie,Fermé changement d'exploitant,20150120,45.571032,-73.6582,292452.2,5047914.7,"45.5711985,-73.658395"
107459,FUTURE LOUNGE,2340   Rue Jean-Talon Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20180904,45.552298,-73.603199,296742.48,5045825.81,
107460,PIZZA MADONNA EXPRESS,1800   Boulevard Rosemont ,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20150720,45.540726,-73.591272,297672.23,5044538.65,"45.5407802,-73.5910152"
107461,DINETTE NATIONALE,2177  205 Rue Masson ,Montréal,"Québec, Canada",Traiteur,Fermé,20141203,45.540656,-73.580728,298495.62,5044530.0,"46.816014,-72.5059622"
107462,BOULANGERIE PATISSERIE L'ARTISAN,4780   Avenue Papineau ,Montréal,"Québec, Canada",Pâtisserie/Boulangerie,Ouvert,20140226,45.5345,-73.578001,298707.94,5043845.59,"45.5343688,-73.5780224"
107466,NOUILLES ORIENTALES,2860   Rue De Salaberry ,Montréal,"Québec, Canada",Restaurant,Fermé,20171129,45.537781,-73.699619,289210.18,5044226.69,"45.536769,-73.6981795"
107467,DEPANNEUR LIZI,1900   Rue Dufresne ,Montréal,"Québec, Canada",Épicerie avec préparation,Fermé changement d'exploitant,20140723,45.530879,-73.552863,300671.01,5043441.62,"45.5308021,-73.5531152"
107468,GRILLADES DIXINN,835   Avenue Duluth Est,Montréal,"Québec, Canada",Restaurant,Fermé,20150813,45.522872,-73.573931,299024.61,5042553.09,"45.522952,-73.574067"
107469,BAR SUSHI YUKI,1350   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant,Fermé,20201110,45.522999,-73.561259,300014.55,5042566.37,"45.5229583,-73.5611356"
107470,AUX BABINES SUCREES,367   Rue Liège Est,Montréal,"Québec, Canada",Bar laitier,Fermé,20161013,45.543971,-73.635648,294207.36,5044904.15,"45.5439837,-73.6358421"
107471,A QUINTA DO VARGAS,65   Rue Jarry Est,Montréal,"Québec, Canada",Restaurant,Fermé,20140526,45.53976,-73.630843,294581.8,5044435.56,"45.5399329,-73.6309838"
107472,RESTAURANT LAS PALMAS,632   Rue Jarry Est,Montréal,"Québec, Canada",Restaurant,Fermé changement d'exploitant,20211210,45.544727,-73.627793,294820.89,5044987.17,"45.5446577,-73.6276405"
107482,LA MANNE,4445   Rue Ontario Est,Montréal,"Québec, Canada",Restaurant service rapide,Fermé changement d'exploitant,20180419,45.55415,-73.538739,301775.41,5046027.16,"45.5541074,-73.5393208"
107485,CENTRE DE CRISE L'ENTRE-MISE,3010   Rue Pierre-Tétreault ,Montréal,"Québec, Canada",Centre d'accueil,Ouvert,20131217,45.602752,-73.526613,302723.98,5051428.02,"45.6026392,-73.5268313"
