id_poursuite,business_id,date,description,adresse,date_jugement,etablissement,montant,proprietaire,ville,statut,date_statut,categorie,gps
4322,104252,20170524,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","3456 Rue Fleury Est, Montréal-Nord, Québec",20190516,RESTO LE PETIT SUD,800,RESTO LE PETIT SUD INC.,Montréal-Nord,Ouvert,20121025,Restaurant,"45.5811159,-73.6407622"
3205,104294,20160203,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1650 Rue Poirier, St-Laurent, Québec",20170404,LA BRIOCHE +,750,LA BRIOCHE +INC.,St-Laurent,Ouvert,20120820,Pâtisserie/Boulangerie,"45.519624,-73.696904"
4937,104294,20171128,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","1650 Rue Poirier, St-Laurent, Québec",20190118,LA BRIOCHE +,1700,LA BRIOCHE +INC.,St-Laurent,Ouvert,20120820,Pâtisserie/Boulangerie,"45.519624,-73.696904"
6543,104294,20190207,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","1650 Rue Poirier, St-Laurent, Québec",20190306,LA BRIOCHE +,250,LA BRIOCHE +INC.,St-Laurent,Ouvert,20120820,Pâtisserie/Boulangerie,"45.519624,-73.696904"
1767,104314,20130710,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4090 Rue Wellington, Verdun, Québec",20140520,THAI EXPRESS,1000,9224-2791 QUEBEC INC.,Verdun,Fermé,20180221,Restaurant service rapide,"45.4682912,-73.5660104"
5036,104314,20171121,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","4090 Rue Wellington, Verdun, Québec",20171207,THAI EXPRESS,250,9224-2791 QUEBEC INC.,Verdun,Fermé,20180221,Restaurant service rapide,"45.4682912,-73.5660104"
2289,104314,20140820,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","4090 Rue Wellington, Verdun, Québec",20150429,THAI EXPRESS,1500,9224-2791 QUEBEC INC.,Verdun,Fermé,20180221,Restaurant service rapide,"45.4682912,-73.5660104"
2356,104314,20141024,"Dans un local, une aire ou un véhicule utilisé pour la préparation des produits personne ne peut y faire usage de tabac.","4090 Rue Wellington, Verdun, Québec",20150528,THAI EXPRESS,1250,9224-2791 QUEBEC INC.,Verdun,Fermé,20180221,Restaurant service rapide,"45.4682912,-73.5660104"
3668,104331,20160923,"Il est interdit d'entraver le travail d'une personne autorisée dans l'exercice de ses fonctions, de l'induire en erreur ou de tenter de le faire, de négliger ou de refuser de lui obéir. Cette personne doit, sur demande, s'identifier et exhiber un certificat, signé par le ministre, attestant sa qualité.","6615 Ch. de la Côte-des-Neiges, Local 240, Montréal, Québec",20181101,CHARCUTERIE CAZA,1000,NGUYEN DUC TRI,Montréal,Fermé,20190129,Restaurant mets pour emporter,
3667,104331,20160923,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","6615 Ch. de la Côte-des-Neiges, Local 240, Montréal, Québec",20181101,CHARCUTERIE CAZA,1000,NGUYEN DUC TRI,Montréal,Fermé,20190129,Restaurant mets pour emporter,
7314,104342,20191007,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","3000 Rue Notre-Dame, Lachine, Québec",20210422,CSH-HCN LESSEE (LACHINE) LP 5023,750,CSH-HCN LESSEE (LACHINE) GP INC.,Lachine,Ouvert,20121010,Résidence de personnes âgées,"45.4350583,-73.6909475"
4684,104342,20170923,"Les personnes affectées à la préparation des produits, au lavage ou au nettoyage du matériel et de l'équipement doivent: porter un bonnet ou une résille propre qui recouvre entièrement les cheveux; porter un couvre-barbe propre qui recouvre entièrement la barbe.","3000 Rue Notre-Dame, Lachine, Québec",20171012,CSH-HCN LESSEE (LACHINE) LP 5023,250,CSH-HCN LESSEE (LACHINE) GP INC.,Lachine,Ouvert,20121010,Résidence de personnes âgées,"45.4350583,-73.6909475"
6660,111904,20190507,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","675 Rue Jarry Ouest, Montréal, Québec",20201216,BOUCHERIE YANUS HALAL VIANDE,900,BOUCHERIE YANUS HALAL VIANDE INC.,Montréal,Ouvert,20160314,Épicerie avec préparation,"45.5307863,-73.6362927"
1709,14701,20120922,"Le sirop d'érable en petits contenants doit être conforme aux conditions suivantes: a) provenir exclusivement de la sève d'érable ou d'un autre produit de l'érable; b) être propre, sain et comestible; c) être exempt d'odeur ou de goût désagréable ou étranger à l'érable; d) être exempt de goût de bourgeon relié à la présence d'acides aminés; e) être exempt de fermentation et de moisi; f) être exempt de substances organiques visqueuses ou filantes résultant d'une transformation microbiologique; g) avoir une teneur minimale en extraits secs solubles de 66 pourcent à 20ºC mesurée au moyen d'un réfractomètre; h) être d'une catégorie déterminée selon l'annexe 8.A; et i) être de l'une des classes de couleur prescrite au tableau A de l'annexe 8.B.","7075 Av. Casgrain, Local 125-26, Montréal, Québec",20140129,MARCEL LES POMMES (LES VERGERS GIRARD SENC),2000,LES VERGERS GIRARD SENC,Montréal,Fermé,20131218,Épicerie avec préparation,
1710,14701,20120922,"À compter du 1er janvier 1981, le petit contenant de sirop d'érable d'une capacité supérieure à 60 millilitres, doit porter, sur sa principale surface, en caractères indélébiles, lisibles et apparents conformes à l'annexe 8.C, les inscriptions suivantes: a) la dénomination «sirop d'érable»; b) la désignation de la catégorie précédant, sur la même surface que la dénomination du produit, la désignation de la classe de couleur; c) la désignation de la classe de couleur adjacente à la désignation de la catégorie; d) l'indication exacte de la quantité nette en litres ou, si elle est inférieure à 1 litre, en millilitres; e) l'indication de l'origine; et f) les nom et adresse de l'exploitant d'érablière, du fabricant, préparateur, conditionneur, emballeur, fournisseur ou distributeur. Dans le cas des paragraphes e et f du premier alinéa, les inscriptions requises conformément à cet alinéa peuvent apparaître sur une autre surface que la principale surface.","7075 Av. Casgrain, Local 125-26, Montréal, Québec",20140129,MARCEL LES POMMES (LES VERGERS GIRARD SENC),750,LES VERGERS GIRARD SENC,Montréal,Fermé,20131218,Épicerie avec préparation,
5942,104233,20180727,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","53A Rue Sainte-Anne, Ste-Anne-de-Bellevue, Québec",20190731,BORD EAUX,1100,9250-2731 QUEBEC INC.,Ste-Anne-de-Bellevue,Ouvert,20130528,Restaurant,"45.4072339,-73.9554877"
1967,104234,20131217,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","1823 Av. O'Brien, St-Laurent, Québec",20141211,MARCHE MEDITERRANEE,1250,PYRAMIDE IMPEX INC.,St-Laurent,Fermé,20140814,Boucherie-épicerie,"45.5236838,-73.6913941"
6122,115470,20180807,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","5555 Av. Westminster, Local 100, Côte Saint-Luc, Québec",20180828,MARCHÉ EPICURE COTE SAINT-LUC,250,9252-0618 QUEBEC INC.,Côte Saint-Luc,Ouvert,20171101,Épicerie avec préparation,
6705,115470,20190325,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"5555 Av. Westminster, Local 100, Côte Saint-Luc, Québec",20210205,MARCHÉ EPICURE COTE SAINT-LUC,250,9252-0618 QUEBEC INC.,Côte Saint-Luc,Ouvert,20171101,Épicerie avec préparation,
5696,104447,20180620,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"5252 Rue Paré, Montréal, Québec",20180822,MARCHE EPICURE,250,9252-0618 QUEBEC INC.,Montréal,Ouvert,20120914,Supermarché,"45.4966268,-73.6541696"
9905,104447,20240328,"Il est interdit dans un établissement de distribuer sur place, pour emporter ou par livraison, les articles à usage unique suivants: barquette #6, Assiette #6, Contenant et couvercle #6, Couvercle de tasse ou verre #6, Tasse ou verre, Bâtonnet, Paille, Ustensile #1, #2, ,3, #4, #5, #6.","5252 Rue Paré, Montréal, Québec",20240419,MARCHE EPICURE,400,9252-0618 QUEBEC INC.,Montréal,Ouvert,20120914,Supermarché,"45.4966268,-73.6541696"
5063,104447,20171025,Les prix du lait vendu à un consommateur ne peuvent être inférieurs ni supérieurs à ceux indiqués dans le règlement sur le prix du lait.,"5252 Rue Paré, Montréal, Québec",20190201,MARCHE EPICURE,800,9252-0618 QUEBEC INC.,Montréal,Ouvert,20120914,Supermarché,"45.4966268,-73.6541696"
5466,104447,20180515,Les prix du lait vendu à un consommateur ne peuvent être inférieurs ni supérieurs à ceux indiqués dans le règlement sur le prix du lait.,"5252 Rue Paré, Montréal, Québec",20201204,MARCHE EPICURE,1200,9252-0618 QUEBEC INC.,Montréal,Ouvert,20120914,Supermarché,"45.4966268,-73.6541696"
4731,113036,20170919,"Le produit altérable à la chaleur à l'exception des fruits et légumes frais entiers doit être refroidi sans retard et maintenu constamment à une température interne et ambiante ne dépassant pas 4C jusqu'à sa livraison au consommateur, sauf pendant le temps requis pour l'application d'un procédé de fabrication ou d'un traitement reconnu en industrie alimentaire et qui exige une plus haute température.","440 Av. du Mont-Royal Est, Montréal, Québec",20190329,CAFE NOIR,1100,9336-9031 QUEBEC INC.,Montréal,Fermé changement d'exploitant,20190430,Restaurant,"45.5243881,-73.5823586"
4484,108778,20170717,Le produit périssable vendu chaud ou servi chaud au consommateur doit être gardé à une température interne d'au moins 60C jusqu'à sa livraison.,"6183 Rue Bélanger, St-Léonard, Québec",20181203,PIZZERIA L'OASIS,250,PIZZERIA L'OASIS (S.E.N.C.),St-Léonard,Fermé changement d'exploitant,20191106,Restaurant,"45.5860852,-73.5703315"
2556,108778,20141023,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","6183 Rue Bélanger, St-Léonard, Québec",20160630,PIZZERIA L'OASIS,700,PIZZERIA L'OASIS (S.E.N.C.),St-Léonard,Fermé changement d'exploitant,20191106,Restaurant,"45.5860852,-73.5703315"
7837,108788,20200715,"Le lieu ou le véhicule doit être exempt de contaminants, de polluants, de toute espèce d'animaux y compris les insectes et les rongeurs ou de leurs excréments.","73 Av. Duluth Est, Montréal, Québec",20211115,AU COIN BERBERE (2013) INC.,1000,AU COIN BERBERE (2013) INC.,Montréal,Fermé changement d'exploitant,20230726,Restaurant,"45.5177928,-73.578761"
7285,108788,20190809,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","73 Av. Duluth Est, Montréal, Québec",20210406,AU COIN BERBERE (2013) INC.,1800,AU COIN BERBERE (2013) INC.,Montréal,Fermé changement d'exploitant,20230726,Restaurant,"45.5177928,-73.578761"
6631,108803,20190423,"Les lieux, véhicules, équipements, matériaux et ustensiles servant à la préparation au conditionnement, à l'entreposage, au transport, à l'étiquetage et au service des produits, ainsi que les autres installations et locaux sanitaires, doivent être propres.","9020 Rue Sherbrooke Est, Montréal, Québec",20210520,PIZZA 2 POUR 1,1000,9251-9826 QUEBEC INC.,Montréal,Ouvert,20140806,Restaurant service rapide,"45.6074701,-73.5280764"
